datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,ncount,workingday_clean,3day_sum,trend,ratio
2012-01-14 10:00:00,1.0,0.0,0.0,1.0,6.56,11.365,47.0,0.0,14.0,135.0,149.0,0.0026442584984516003,0.0,8727.0,169.29235450230746,-0.12688139827398834
2012-01-14 11:00:00,1.0,0.0,0.0,1.0,8.2,9.85,40.0,12.998,28.0,150.0,178.0,0.0031589128370764085,0.0,8779.0,211.08828893755626,-0.1696168393896285
2012-01-14 12:00:00,1.0,0.0,0.0,1.0,9.02,10.605,41.0,16.9979,30.0,189.0,219.0,0.003886527591683896,0.0,8858.0,251.15569103418542,-0.1364191719501188
2012-01-14 13:00:00,1.0,0.0,0.0,1.0,9.02,10.605,44.0,19.0012,38.0,182.0,220.0,0.003904274293015786,0.0,9022.0,262.93968646655105,-0.17755791517354788
2012-01-14 14:00:00,1.0,0.0,0.0,1.0,9.84,10.605,41.0,19.9995,52.0,179.0,231.0,0.004099488007666575,0.0,9177.0,262.2228902940936,-0.1262637932057336
2012-01-14 15:00:00,1.0,0.0,0.0,1.0,9.84,10.605,38.0,19.9995,49.0,177.0,226.0,0.004010754501007126,0.0,9335.0,265.4302842788688,-0.16016259444926453
2012-01-14 16:00:00,1.0,0.0,0.0,1.0,9.84,11.365,38.0,15.0013,28.0,178.0,206.0,0.0036558204743693274,0.0,9482.0,262.35962476133767,-0.24080169940966017
2012-01-14 17:00:00,1.0,0.0,0.0,1.0,9.84,11.365,41.0,16.9979,15.0,129.0,144.0,0.0025555249917921506,0.0,9570.0,238.30695590292694,-0.5010133197809777
2012-01-14 18:00:00,1.0,0.0,0.0,1.0,9.02,11.365,41.0,12.998,21.0,122.0,143.0,0.0025377782904602605,0.0,9580.0,203.32965475982692,-0.34992134472332886
2012-01-14 19:00:00,1.0,0.0,0.0,1.0,8.2,9.85,47.0,15.0013,12.0,90.0,102.0,0.0018101635358527734,0.0,9625.0,167.07845602607725,-0.48970188231820977
2012-01-14 20:00:00,1.0,0.0,0.0,1.0,8.2,9.85,44.0,16.9979,8.0,95.0,103.0,0.0018279102371846637,0.0,9634.0,127.23235596719967,-0.20945300014067006
2012-01-14 21:00:00,1.0,0.0,0.0,1.0,7.38,8.335,43.0,16.9979,3.0,66.0,69.0,0.0012245223919004054,0.0,9680.0,103.95711428653077,-0.40505658930934796
2012-01-14 22:00:00,1.0,0.0,0.0,1.0,6.56,6.82,47.0,23.9994,4.0,62.0,66.0,0.0011712822879047355,0.0,9720.0,86.9275809085155,-0.27182091206133885
2012-01-14 23:00:00,1.0,0.0,0.0,1.0,6.56,7.575,47.0,15.0013,5.0,71.0,76.0,0.001348749301223635,0.0,9737.0,64.67858661859071,0.15903247614643132
2012-01-15 00:00:00,1.0,0.0,0.0,1.0,6.56,6.82,47.0,22.0028,9.0,50.0,59.0,0.001047055378581506,0.0,9804.0,69.06979950445229,-0.15514731879549878
2012-01-15 01:00:00,1.0,0.0,0.0,2.0,6.56,6.82,47.0,19.9995,2.0,40.0,42.0,0.0007453614559393772,0.0,9860.0,53.70253689460737,-0.240709970988134
2012-01-15 02:00:00,1.0,0.0,0.0,2.0,6.56,6.82,47.0,19.0012,5.0,38.0,43.0,0.0007631081572712673,0.0,9899.0,40.578713051188636,0.056601303117255516
2012-01-15 03:00:00,1.0,0.0,0.0,2.0,6.56,6.82,48.0,26.0027,1.0,24.0,25.0,0.00044366753329724834,0.0,9940.0,19.532149946945207,0.23610459026489844
2012-01-15 04:00:00,1.0,0.0,0.0,2.0,6.56,6.82,47.0,26.0027,1.0,5.0,6.0,0.00010648020799133963,0.0,9962.0,6.4421686627562105,-0.0612521442452239
2012-01-15 05:00:00,1.0,0.0,0.0,2.0,6.56,6.82,47.0,22.0028,0.0,5.0,5.0,8.873350665944967e-05,0.0,9966.0,6.4978068793341395,-0.22285109246350743
2012-01-15 06:00:00,1.0,0.0,0.0,2.0,5.74,6.06,50.0,19.0012,1.0,7.0,8.0,0.00014197361065511948,0.0,9955.0,13.209463753723163,-0.4566836268139355
2012-01-15 07:00:00,1.0,0.0,0.0,1.0,4.92,6.06,54.0,19.0012,3.0,14.0,17.0,0.00030169392264212884,0.0,9874.0,31.052331744234692,-0.5769981761543748
2012-01-15 08:00:00,1.0,0.0,0.0,1.0,4.92,6.06,54.0,15.0013,2.0,34.0,36.0,0.0006388812479480376,0.0,9671.0,74.39416161573315,-0.711811927219582
2012-01-15 09:00:00,1.0,0.0,0.0,1.0,4.92,6.82,54.0,12.998,10.0,80.0,90.0,0.001597203119870094,0.0,9199.0,116.64302794282429,-0.25679534589605024
2012-01-15 10:00:00,1.0,0.0,0.0,1.0,5.74,6.06,54.0,19.0012,11.0,115.0,126.0,0.002236084367818132,0.0,9059.0,175.73271908289254,-0.3304514431444356
2012-01-15 11:00:00,1.0,0.0,0.0,1.0,6.56,7.575,47.0,15.0013,21.0,144.0,165.0,0.0029282057197618392,0.0,9095.0,218.68640937317164,-0.280213329189673
2012-01-15 12:00:00,1.0,0.0,0.0,1.0,7.38,8.335,40.0,19.9995,42.0,192.0,234.0,0.004152728111662245,0.0,9141.0,259.1797439313038,-0.10178720083053687
2012-01-15 13:00:00,1.0,0.0,0.0,1.0,8.2,9.09,34.0,19.0012,40.0,184.0,224.0,0.0039752610983433455,0.0,9231.0,269.0308408083277,-0.1824357754867799
2012-01-15 14:00:00,1.0,0.0,0.0,1.0,8.2,9.09,32.0,23.9994,25.0,163.0,188.0,0.003336379850395308,0.0,9272.0,264.93741296794553,-0.3415139764429277
2012-01-15 15:00:00,1.0,0.0,0.0,1.0,9.02,11.365,27.0,12.998,33.0,173.0,206.0,0.0036558204743693274,0.0,9304.0,264.54883395078684,-0.24907996252123435
2012-01-15 16:00:00,1.0,0.0,0.0,1.0,9.02,10.605,29.0,19.9995,31.0,174.0,205.0,0.003638073773037437,0.0,9322.0,257.9325481992396,-0.22869142732857436
2012-01-15 17:00:00,1.0,0.0,0.0,1.0,9.02,10.605,25.0,16.9979,15.0,131.0,146.0,0.0025910183944559306,0.0,9246.0,230.2388834146774,-0.45301871673800215
2012-01-15 18:00:00,1.0,0.0,0.0,1.0,7.38,9.09,29.0,15.0013,7.0,113.0,120.0,0.002129604159826792,0.0,8897.0,188.83339649250317,-0.45035628133086364
2012-01-15 19:00:00,1.0,0.0,0.0,1.0,6.56,8.335,37.0,11.0014,9.0,101.0,110.0,0.001952137146507893,0.0,8596.0,149.2162501818348,-0.3025457224573955
2012-01-15 20:00:00,1.0,0.0,0.0,1.0,6.56,9.09,37.0,7.0015,10.0,85.0,95.0,0.0016859366265295438,0.0,8376.0,110.61845687993195,-0.1507382290336914
2012-01-15 21:00:00,1.0,0.0,0.0,1.0,6.56,8.335,40.0,11.0014,1.0,71.0,72.0,0.0012777624958960753,0.0,8231.0,88.39576525748294,-0.20261387142462425
2012-01-15 22:00:00,1.0,0.0,0.0,1.0,7.38,10.605,37.0,6.0032,2.0,58.0,60.0,0.001064802079913396,0.0,8129.0,72.69900259314018,-0.18911540159444906
2012-01-15 23:00:00,1.0,0.0,0.0,1.0,6.56,9.85,43.0,6.0032,3.0,26.0,29.0,0.0005146543386248081,0.0,8056.0,53.51244672890693,-0.5972316742791376
2012-01-16 00:00:00,1.0,1.0,0.0,1.0,5.74,7.575,46.0,8.9981,2.0,23.0,25.0,0.00044366753329724834,0.0,8018.0,56.48731664899006,-0.7934678054329084
2012-01-16 01:00:00,1.0,1.0,0.0,1.0,5.74,8.335,43.0,7.0015,2.0,18.0,20.0,0.0003549340266377987,0.0,8001.0,43.57748455311903,-0.7527064631851463
2012-01-16 02:00:00,1.0,1.0,0.0,1.0,5.74,10.605,46.0,0.0,3.0,14.0,17.0,0.00030169392264212884,0.0,8009.0,32.831085243657924,-0.631008303709676
2012-01-16 03:00:00,1.0,1.0,0.0,1.0,4.92,9.85,50.0,0.0,0.0,3.0,3.0,5.3240103995669815e-05,0.0,8012.0,15.743620259046779,-1.431722944541044
2012-01-16 04:00:00,1.0,1.0,0.0,1.0,4.92,7.575,58.0,7.0015,2.0,6.0,8.0,0.00014197361065511948,0.0,8008.0,5.178567220573352,0.37613817407714883
2012-01-16 05:00:00,1.0,1.0,0.0,1.0,4.92,8.335,54.0,6.0032,1.0,5.0,6.0,0.00010648020799133963,0.0,8013.0,5.224455802137714,0.11742413186934947
2012-01-16 06:00:00,1.0,1.0,0.0,1.0,4.1,6.82,54.0,6.0032,0.0,13.0,13.0,0.0002307071173145692,0.0,7998.0,10.612686198119324,0.18695919132016178
2012-01-16 07:00:00,1.0,1.0,0.0,1.0,4.1,6.82,54.0,7.0015,5.0,28.0,33.0,0.0005856411439523677,0.0,7938.0,24.963885900925153,0.2696539559652579
2012-01-16 08:00:00,1.0,1.0,0.0,1.0,4.1,6.06,58.0,11.0014,3.0,75.0,78.0,0.0013842427038874149,0.0,7794.0,59.95534025778349,0.2593063833510879
2012-01-16 09:00:00,1.0,1.0,0.0,1.0,4.1,6.06,58.0,11.0014,7.0,89.0,96.0,0.001703683327861434,0.0,7453.0,94.50380337622236,0.015544905880699589
2012-01-16 10:00:00,1.0,1.0,0.0,2.0,5.74,6.82,59.0,12.998,19.0,107.0,126.0,0.002236084367818132,0.0,7335.0,142.28938011623987,-0.12067913618225902
2012-01-16 11:00:00,1.0,1.0,0.0,1.0,6.56,7.575,59.0,16.9979,21.0,158.0,179.0,0.0031766595384082985,0.0,7358.0,176.9207916622097,0.011618390297594748
2012-01-16 12:00:00,1.0,1.0,0.0,1.0,8.2,9.09,55.0,22.0028,20.0,165.0,185.0,0.003283139746399638,0.0,7423.0,210.46835567247214,-0.1283286950092849
2012-01-16 13:00:00,1.0,1.0,0.0,2.0,9.84,9.85,41.0,27.9993,26.0,202.0,228.0,0.004046247903670905,0.0,7454.0,217.24145676365234,0.04811995386802803
2012-01-16 14:00:00,1.0,1.0,0.0,1.0,9.84,10.605,44.0,26.0027,23.0,158.0,181.0,0.003212152941072078,0.0,7528.0,215.10449146060114,-0.17175536039683226
2012-01-16 15:00:00,1.0,1.0,0.0,1.0,10.66,10.605,44.0,30.0026,17.0,175.0,192.0,0.003407366655722868,0.0,7580.0,215.52882215681043,-0.1150334774220299
2012-01-16 16:00:00,1.0,1.0,0.0,1.0,10.66,11.365,44.0,23.9994,22.0,158.0,180.0,0.003194406239740188,0.0,7634.0,211.2268904691048,-0.15915890917153988
2012-01-16 17:00:00,1.0,1.0,0.0,1.0,10.66,11.365,48.0,22.0028,19.0,174.0,193.0,0.003425113357054757,0.0,7581.0,188.77795535006157,0.022003426366133845
2012-01-16 18:00:00,1.0,1.0,0.0,1.0,10.66,11.365,52.0,22.0028,6.0,175.0,181.0,0.003212152941072078,0.0,7442.0,157.95190926123507,0.13540498808256035
2012-01-16 19:00:00,1.0,1.0,0.0,1.0,10.66,12.12,56.0,19.0012,10.0,134.0,144.0,0.0025555249917921506,0.0,7322.0,127.1011381842013,0.12391364843478751
2012-01-16 20:00:00,1.0,1.0,0.0,1.0,10.66,12.12,60.0,19.0012,2.0,88.0,90.0,0.001597203119870094,0.0,7260.0,95.87989457357999,-0.06261250451083798
2012-01-16 21:00:00,1.0,1.0,0.0,1.0,11.48,12.88,52.0,22.0028,3.0,46.0,49.0,0.0008695883652626069,0.0,7214.0,77.47382463461085,-0.450742119610272
2012-01-16 22:00:00,1.0,1.0,0.0,2.0,12.3,13.635,49.0,23.9994,4.0,39.0,43.0,0.0007631081572712673,0.0,7161.0,64.04201716932916,-0.3908438451289395
2012-01-16 23:00:00,1.0,1.0,0.0,3.0,10.66,11.365,70.0,19.9995,0.0,28.0,28.0,0.0004969076372929182,0.0,7139.0,47.42122110199437,-0.5126423401644374
2012-01-17 00:00:00,1.0,0.0,1.0,2.0,10.66,11.365,70.0,22.0028,0.0,12.0,12.0,0.00021296041598267926,1.0,7102.0,18.463087366465434,-0.40357035863769
2012-01-17 01:00:00,1.0,0.0,1.0,2.0,11.48,12.88,65.0,23.9994,0.0,2.0,2.0,3.549340266377987e-05,1.0,7070.0,8.053758889472233,-1.1045677297140861
2012-01-17 02:00:00,1.0,0.0,1.0,3.0,11.48,13.635,75.0,16.9979,0.0,12.0,12.0,0.00021296041598267926,1.0,7022.0,4.353458374779371,0.8872065802039845
2012-01-17 03:00:00,,,,,,,,,,,7.0,0.00012422690932322957,1.0,6996.0,2.522097799324817,0.8203847638695948
2012-01-17 04:00:00,1.0,0.0,1.0,3.0,13.12,15.15,66.0,22.0028,0.0,2.0,2.0,3.549340266377987e-05,1.0,6983.0,2.7658330494399537,-0.2273568095804732
2012-01-17 05:00:00,1.0,0.0,1.0,3.0,13.12,15.15,66.0,22.0028,0.0,13.0,13.0,0.0002307071173145692,1.0,6982.0,11.934324869230295,0.07917270944609041
2012-01-17 06:00:00,1.0,0.0,1.0,3.0,12.3,14.395,75.0,16.9979,0.0,57.0,57.0,0.0010115619759177262,1.0,6991.0,51.01888275923212,0.10883622789549523
2012-01-17 07:00:00,1.0,0.0,1.0,3.0,12.3,14.395,81.0,15.0013,5.0,121.0,126.0,0.002236084367818132,1.0,7043.0,145.65056691017898,-0.14386557469335992
2012-01-17 08:00:00,1.0,0.0,1.0,3.0,12.3,14.395,81.0,19.0012,3.0,90.0,93.0,0.0016504432238657642,1.0,7145.0,253.67929821930213,-0.9967103173359245
2012-01-17 09:00:00,1.0,0.0,1.0,3.0,13.12,15.15,81.0,16.9979,7.0,61.0,68.0,0.0012067756905685153,1.0,7146.0,130.91317870381948,-0.6480374644928971
2012-01-17 10:00:00,1.0,0.0,1.0,3.0,12.3,14.395,87.0,16.9979,1.0,61.0,62.0,0.001100295482577176,1.0,7133.0,69.56464692258182,-0.11339454088481789
2012-01-17 11:00:00,1.0,0.0,1.0,2.0,13.94,17.425,87.0,7.0015,2.0,73.0,75.0,0.0013310025998917454,1.0,7046.0,79.60094602761943,-0.058777046472747334
2012-01-17 12:00:00,1.0,0.0,1.0,2.0,13.12,15.15,87.0,19.0012,3.0,83.0,86.0,0.0015262163145425345,1.0,6943.0,100.60965522929303,-0.15523044375894407
2012-01-17 13:00:00,1.0,0.0,1.0,2.0,15.58,19.695,76.0,22.0028,8.0,95.0,103.0,0.0018279102371846637,1.0,6810.0,98.10218621354527,0.04823939736717675
2012-01-17 14:00:00,1.0,0.0,1.0,1.0,18.04,21.97,62.0,32.9975,12.0,120.0,132.0,0.0023425645758094714,1.0,6693.0,88.00858567455337,0.40161629488896794
2012-01-17 15:00:00,1.0,0.0,1.0,1.0,18.04,21.97,62.0,32.9975,6.0,123.0,129.0,0.0022893244718138017,1.0,6594.0,94.67274834169946,0.30660095386863195
2012-01-17 16:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,36.9974,14.0,205.0,219.0,0.003886527591683896,1.0,6497.0,136.47789871742393,0.4701643787658007
2012-01-17 17:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,30.0026,20.0,442.0,462.0,0.00819897601533315,1.0,6510.0,250.31710791866422,0.6110115341830982
2012-01-17 18:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,30.0026,12.0,451.0,463.0,0.008216722716665039,1.0,6828.0,243.74474866020753,0.6396687269795965
2012-01-17 19:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,27.9993,11.0,297.0,308.0,0.0054659840102221,1.0,7148.0,178.5895587154083,0.5426672590480897
2012-01-17 20:00:00,1.0,0.0,1.0,1.0,18.86,22.725,63.0,23.9994,11.0,169.0,180.0,0.003194406239740188,1.0,7354.0,130.38533382775867,0.32036254614973325
2012-01-17 21:00:00,1.0,0.0,1.0,1.0,18.86,22.725,67.0,31.0009,6.0,174.0,180.0,0.003194406239740188,1.0,7431.0,98.12986601342381,0.6020662628468316
2012-01-17 22:00:00,1.0,0.0,1.0,1.0,18.86,22.725,72.0,26.0027,5.0,85.0,90.0,0.001597203119870094,1.0,7542.0,74.49448741058687,0.18679986735686713
2012-01-17 23:00:00,1.0,0.0,1.0,1.0,18.86,22.725,72.0,26.0027,1.0,60.0,61.0,0.001082548781245286,1.0,7566.0,47.67305295493654,0.24200883551268956
2012-01-18 00:00:00,1.0,0.0,1.0,2.0,18.86,22.725,77.0,22.0028,3.0,14.0,17.0,0.00030169392264212884,1.0,7551.0,19.63035380233462,-0.13639171893497537
2012-01-18 01:00:00,1.0,0.0,1.0,2.0,18.86,22.725,77.0,22.0028,0.0,10.0,10.0,0.00017746701331889934,1.0,7509.0,8.5538437766686,0.14095170957946634
2012-01-18 02:00:00,1.0,0.0,1.0,2.0,18.04,21.97,51.0,32.9975,1.0,1.0,2.0,3.549340266377987e-05,1.0,7477.0,4.635546606127223,-0.630481856093905
2012-01-18 03:00:00,1.0,0.0,1.0,2.0,18.04,21.97,51.0,32.9975,1.0,3.0,4.0,7.098680532755974e-05,1.0,7436.0,2.680720302427007,0.3063294450515655
2012-01-18 04:00:00,1.0,0.0,1.0,1.0,13.94,14.395,46.0,35.0008,0.0,1.0,1.0,1.7746701331889935e-05,1.0,7415.0,2.9369400059569326,-0.6772565927681315
2012-01-18 05:00:00,1.0,0.0,1.0,1.0,13.94,14.395,46.0,35.0008,0.0,29.0,29.0,0.0005146543386248081,1.0,7410.0,12.665904795330347,0.7862933518630068
2012-01-18 06:00:00,1.0,0.0,1.0,1.0,13.94,14.395,36.0,35.0008,0.0,88.0,88.0,0.0015617097172063142,1.0,7434.0,54.251805812062884,0.4767353454871718
2012-01-18 07:00:00,1.0,0.0,1.0,1.0,13.12,14.395,42.0,23.9994,1.0,262.0,263.0,0.004667382450287053,1.0,7514.0,155.39093564717948,0.5235902329347122
2012-01-18 08:00:00,1.0,0.0,1.0,1.0,12.3,13.635,52.0,27.9993,15.0,474.0,489.0,0.008678136951294178,1.0,7760.0,275.51453522488237,0.572142002898712
2012-01-18 09:00:00,1.0,0.0,1.0,1.0,11.48,12.88,52.0,22.0028,6.0,196.0,202.0,0.0035848336690417672,1.0,8213.0,150.46038856625657,0.2928818498882767
2012-01-18 10:00:00,1.0,0.0,1.0,1.0,12.3,13.635,42.0,31.0009,5.0,88.0,93.0,0.0016504432238657642,1.0,8325.0,81.18963768827892,0.13426555034076268
2012-01-18 11:00:00,1.0,0.0,1.0,1.0,12.3,13.635,42.0,26.0027,4.0,110.0,114.0,0.0020231239518354524,1.0,8292.0,93.67741193031794,0.1944566790053315
2012-01-18 12:00:00,1.0,0.0,1.0,1.0,12.3,12.88,39.0,32.9975,6.0,155.0,161.0,0.0028572189144342795,1.0,8241.0,119.41871939285666,0.2966213377580545
2012-01-18 13:00:00,1.0,0.0,1.0,1.0,12.3,13.635,42.0,31.0009,6.0,124.0,130.0,0.002307071173145692,1.0,8168.0,117.66500102676031,0.09889291740708618
2012-01-18 14:00:00,1.0,0.0,1.0,1.0,12.3,13.635,33.0,26.0027,7.0,98.0,105.0,0.0018634036398484433,1.0,8074.0,106.16783516156342,-0.010957064367417389
2012-01-18 15:00:00,1.0,0.0,1.0,1.0,12.3,12.88,33.0,35.0008,8.0,122.0,130.0,0.002307071173145692,1.0,7991.0,114.7300473155172,0.12393702249723938
2012-01-18 16:00:00,1.0,0.0,1.0,1.0,11.48,11.365,30.0,35.0008,13.0,163.0,176.0,0.0031234194344126284,1.0,7915.0,166.26482504977844,0.05657139743532323
2012-01-18 17:00:00,1.0,0.0,1.0,1.0,10.66,10.605,33.0,30.0026,8.0,338.0,346.0,0.006140358660833917,1.0,7886.0,303.2259159825785,0.13155420985638244
2012-01-18 18:00:00,1.0,0.0,1.0,1.0,9.84,10.605,32.0,23.9994,8.0,347.0,355.0,0.006300078972820928,1.0,8086.0,288.6526124291796,0.20624841408827319
2012-01-18 19:00:00,1.0,0.0,1.0,1.0,9.02,9.85,37.0,26.0027,5.0,251.0,256.0,0.0045431555409638225,1.0,8321.0,207.8964350966581,0.20723748159722813
2012-01-18 20:00:00,1.0,0.0,1.0,1.0,9.02,10.605,37.0,16.9979,1.0,164.0,165.0,0.0029282057197618392,1.0,8467.0,150.1186594397107,0.09392243603567706
2012-01-18 21:00:00,1.0,0.0,1.0,1.0,8.2,8.335,40.0,27.9993,5.0,119.0,124.0,0.002200590965154352,1.0,8537.0,112.73511857846846,0.09444151371346125
2012-01-18 22:00:00,1.0,0.0,1.0,1.0,7.38,8.335,47.0,16.9979,4.0,74.0,78.0,0.0013842427038874149,1.0,8589.0,84.83600535262936,-0.08299070880601664
2012-01-18 23:00:00,1.0,0.0,1.0,1.0,6.56,6.82,47.0,19.9995,2.0,36.0,38.0,0.0006743746506118175,1.0,8607.0,54.23235088331202,-0.3479872022100363
2012-01-19 00:00:00,1.0,0.0,1.0,1.0,5.74,6.82,50.0,12.998,0.0,16.0,16.0,0.00028394722131023896,1.0,8616.0,22.399036996545505,-0.31948152346680897
2012-01-19 01:00:00,1.0,0.0,1.0,1.0,5.74,7.575,50.0,11.0014,0.0,5.0,5.0,8.873350665944967e-05,1.0,8607.0,9.804625567423976,-0.5882148664907296
2012-01-19 02:00:00,1.0,0.0,1.0,1.0,5.74,7.575,50.0,8.9981,0.0,3.0,3.0,5.3240103995669815e-05,1.0,8592.0,5.326817766463167,-0.4585030261111951
2012-01-19 03:00:00,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,0.0,4.0,4.0,7.098680532755974e-05,1.0,8578.0,3.0924177991149633,0.2003019681112235
2012-01-19 04:00:00,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,0.0,1.0,1.0,1.7746701331889935e-05,1.0,8579.0,3.397978194349902,-0.7879977534770908
2012-01-19 05:00:00,1.0,0.0,1.0,1.0,4.92,6.06,55.0,16.9979,0.0,19.0,19.0,0.00033718732530590875,1.0,8572.0,14.652110108714133,0.24512653442900162
2012-01-19 06:00:00,1.0,0.0,1.0,1.0,4.92,6.82,54.0,11.0014,0.0,86.0,86.0,0.0015262163145425345,1.0,8585.0,62.651567513661526,0.3124841668741031
2012-01-19 07:00:00,1.0,0.0,1.0,1.0,4.92,8.335,54.0,6.0032,2.0,204.0,206.0,0.0036558204743693274,1.0,8658.0,179.0490711782379,0.13948936187172245
2012-01-19 08:00:00,1.0,0.0,1.0,1.0,4.92,7.575,54.0,7.0015,9.0,414.0,423.0,0.0075068546633894435,1.0,8831.0,313.539801619966,0.2986228318684837
2012-01-19 09:00:00,1.0,0.0,1.0,1.0,4.92,9.85,54.0,0.0,6.0,204.0,210.0,0.0037268072796968867,1.0,9176.0,168.1023408600962,0.22135403461532818
2012-01-19 10:00:00,1.0,0.0,1.0,1.0,5.74,10.605,59.0,0.0,10.0,98.0,108.0,0.0019166437438441128,1.0,9290.0,90.60080890379714,0.17390777976057092
2012-01-19 11:00:00,1.0,0.0,1.0,1.0,6.56,8.335,55.0,11.0014,6.0,93.0,99.0,0.0017569234318571035,1.0,9272.0,104.7487896065977,-0.055896186072297745
2012-01-19 12:00:00,1.0,0.0,1.0,1.0,8.2,9.85,51.0,12.998,5.0,106.0,111.0,0.0019698838478397827,1.0,9192.0,133.19947441562172,-0.18082843680874994
2012-01-19 13:00:00,1.0,0.0,1.0,1.0,9.02,10.605,47.0,19.0012,6.0,118.0,124.0,0.002200590965154352,1.0,9118.0,131.3503280315867,-0.05713866988369311
2012-01-19 14:00:00,1.0,0.0,1.0,1.0,9.84,11.365,44.0,12.998,15.0,104.0,119.0,0.0021118574584949017,1.0,9014.0,118.52822221282297,0.003939230149060921
2012-01-19 15:00:00,1.0,0.0,1.0,1.0,10.66,11.365,44.0,19.9995,9.0,118.0,127.0,0.0022538310691500216,1.0,8952.0,128.527516402016,-0.01186307651774967
2012-01-19 16:00:00,1.0,0.0,1.0,1.0,10.66,11.365,41.0,22.0028,8.0,185.0,193.0,0.003425113357054757,1.0,8887.0,186.68294380510181,0.033104089045125185
2012-01-19 17:00:00,1.0,0.0,1.0,2.0,10.66,11.365,44.0,22.0028,21.0,364.0,385.0,0.006832480012777625,1.0,8900.0,342.21540099479444,0.11747912816440563
2012-01-19 18:00:00,1.0,0.0,1.0,2.0,10.66,11.365,44.0,22.0028,16.0,345.0,361.0,0.006406559180812265,1.0,9092.0,324.564624314383,0.10608323128307168
2012-01-19 19:00:00,1.0,0.0,1.0,2.0,10.66,11.365,48.0,19.9995,5.0,229.0,234.0,0.004152728111662245,1.0,9272.0,231.6567415234003,0.010021359168664597
2012-01-19 20:00:00,1.0,0.0,1.0,1.0,10.66,10.605,52.0,30.0026,7.0,184.0,191.0,0.0033896199543909772,1.0,9362.0,165.98687724986084,0.1395801420406954
2012-01-19 21:00:00,1.0,0.0,1.0,1.0,10.66,11.365,44.0,23.9994,4.0,117.0,121.0,0.0021473508611586823,1.0,9463.0,124.9633860967608,-0.031970233456129336
2012-01-19 22:00:00,1.0,0.0,1.0,2.0,10.66,11.365,44.0,27.9993,0.0,90.0,90.0,0.001597203119870094,1.0,9535.0,94.1799174569008,-0.04490946194418537
2012-01-19 23:00:00,1.0,0.0,1.0,1.0,10.66,11.365,48.0,22.0028,1.0,55.0,56.0,0.0009938152745858364,1.0,9582.0,60.375785542453336,-0.07396411726060334
2012-02-01 00:00:00,1.0,0.0,1.0,1.0,18.04,21.97,38.0,19.0012,0.0,31.0,31.0,0.00046777272281448283,1.0,,,
2012-02-01 01:00:00,1.0,0.0,1.0,1.0,18.04,21.97,41.0,19.0012,0.0,4.0,4.0,6.035777068573973e-05,1.0,,,
2012-02-01 02:00:00,1.0,0.0,1.0,1.0,18.04,21.97,44.0,19.0012,1.0,6.0,7.0,0.00010562609870004452,1.0,,,
2012-02-01 03:00:00,1.0,0.0,1.0,1.0,18.04,21.97,44.0,12.998,0.0,3.0,3.0,4.526832801430479e-05,1.0,,,
2012-02-01 04:00:00,1.0,0.0,1.0,1.0,16.4,20.455,50.0,11.0014,0.0,1.0,1.0,1.5089442671434933e-05,1.0,,,
2012-02-01 05:00:00,1.0,0.0,1.0,1.0,16.4,20.455,50.0,11.0014,0.0,18.0,18.0,0.00027160996808582875,1.0,,,
2012-02-01 06:00:00,1.0,0.0,1.0,3.0,16.4,20.455,54.0,11.0014,0.0,67.0,67.0,0.0010109926589861404,1.0,,,
2012-02-01 07:00:00,1.0,0.0,1.0,3.0,15.58,19.695,62.0,6.0032,7.0,201.0,208.0,0.0031386040756584657,1.0,,,
2012-02-01 08:00:00,1.0,0.0,1.0,3.0,14.76,18.18,73.0,7.0015,15.0,505.0,520.0,0.007846510189146163,1.0,,,
2012-02-01 09:00:00,1.0,0.0,1.0,2.0,14.76,17.425,71.0,12.998,9.0,267.0,276.0,0.00416468617731604,1.0,,,
2012-02-01 10:00:00,1.0,0.0,1.0,1.0,16.4,20.455,62.0,8.9981,9.0,124.0,133.0,0.002006895875300845,1.0,,,
2012-02-01 11:00:00,1.0,0.0,1.0,1.0,16.4,20.455,58.0,11.0014,27.0,116.0,143.0,0.002157790302015195,1.0,,,
2012-02-01 12:00:00,1.0,0.0,1.0,1.0,18.04,21.97,54.0,7.0015,26.0,153.0,179.0,0.0027010102381868524,1.0,,,
2012-02-01 13:00:00,1.0,0.0,1.0,1.0,18.86,22.725,47.0,15.0013,12.0,174.0,186.0,0.002806636336886897,1.0,,,
2012-02-01 14:00:00,1.0,0.0,1.0,1.0,25.42,31.06,33.0,15.0013,33.0,159.0,192.0,0.002897172992915507,1.0,,,
2012-02-01 15:00:00,1.0,0.0,1.0,1.0,24.6,31.06,35.0,19.0012,25.0,169.0,194.0,0.0029273518782583765,1.0,,,
2012-02-01 16:00:00,1.0,0.0,1.0,1.0,24.6,31.06,40.0,15.0013,22.0,261.0,283.0,0.004270312276016085,1.0,,,
2012-02-01 17:00:00,1.0,0.0,1.0,1.0,23.78,27.275,43.0,12.998,31.0,508.0,539.0,0.008133209599903428,1.0,,,
