datetime,atemp,casual,count,data_set,holiday,humidity,registered,season,temp,weather,windspeed,workingday,workingday_clean,count_gp,log_count,log_count_gp
2012-03-13 03:00:00,25.0,0.0,2.0,0,0.0,72.0,2.0,1.0,21.32,3.0,19.9995,1.0,1.0,5.178462834564712,1.0986122886681098,1.8210695082595154
2012-03-13 04:00:00,22.725,0.0,1.0,0,0.0,82.0,1.0,1.0,18.86,2.0,12.998,1.0,1.0,5.676889095676351,0.6931471805599453,1.8986521748345884
2012-03-13 05:00:00,22.725,0.0,24.0,0,0.0,82.0,24.0,1.0,18.86,2.0,12.998,1.0,1.0,24.542046805730266,3.2188758248682006,3.240325988572989
2012-03-13 06:00:00,22.725,5.0,113.0,0,0.0,82.0,108.0,1.0,18.86,3.0,12.998,1.0,1.0,104.92624616273504,4.736198448394496,4.662743061019631
2012-03-13 07:00:00,22.725,16.0,308.0,0,0.0,82.0,292.0,1.0,18.86,2.0,19.0012,1.0,1.0,297.2274824213174,5.733341276897746,5.697856559121353
2012-03-13 08:00:00,22.725,22.0,593.0,0,0.0,82.0,571.0,1.0,18.86,1.0,19.0012,1.0,1.0,511.07550151530927,6.386879319362645,6.238472078064865
2012-03-13 09:00:00,23.485,18.0,342.0,0,0.0,82.0,324.0,1.0,19.68,1.0,19.0012,1.0,1.0,263.9643816332776,5.8377304471659395,5.579595408021504
2012-03-13 10:00:00,25.0,28.0,143.0,0,0.0,77.0,115.0,1.0,21.32,1.0,15.0013,1.0,1.0,140.41609964239032,4.969813299576001,4.951706605838119
2012-03-13 11:00:00,25.76,64.0,219.0,0,0.0,73.0,155.0,1.0,22.14,1.0,19.0012,1.0,1.0,162.582487172467,5.393627546352362,5.097317371815686
2012-03-13 12:00:00,30.305,47.0,244.0,0,0.0,60.0,197.0,1.0,24.6,1.0,19.0012,1.0,1.0,208.58876326511177,5.501258210544727,5.3451473406334244
2012-03-13 13:00:00,30.305,53.0,233.0,0,0.0,60.0,180.0,1.0,24.6,1.0,26.0027,1.0,1.0,207.293711989588,5.455321115357702,5.338949160531339
2012-03-13 14:00:00,31.06,52.0,212.0,0,0.0,53.0,160.0,1.0,26.24,1.0,22.0028,1.0,1.0,189.33544545435763,5.3612921657094255,5.248788017884426
2012-03-13 15:00:00,31.82,68.0,264.0,0,0.0,39.0,196.0,1.0,28.7,1.0,15.0013,1.0,1.0,206.51368851470872,5.579729825986222,5.335197306240495
2012-03-13 16:00:00,32.575,53.0,365.0,0,0.0,34.0,312.0,1.0,29.52,1.0,26.0027,1.0,1.0,302.11135073300153,5.902633333401366,5.714100232168248
2012-03-13 17:00:00,31.82,62.0,676.0,0,0.0,37.0,614.0,1.0,28.7,1.0,7.0015,1.0,1.0,553.0478277193922,6.517671272912275,6.317251014644375
2012-03-13 18:00:00,31.82,96.0,734.0,0,0.0,34.0,638.0,1.0,28.7,1.0,19.9995,1.0,1.0,513.2149611518587,6.5998704992128365,6.242641390386453
2012-03-13 19:00:00,31.06,50.0,479.0,0,0.0,47.0,429.0,1.0,26.24,1.0,15.0013,1.0,1.0,358.87956564244126,6.173786103901937,5.885769435597099
2012-03-13 20:00:00,31.06,45.0,351.0,0,0.0,49.0,306.0,1.0,24.6,1.0,11.0014,1.0,1.0,254.95138197887772,5.863631175598097,5.544987512298579
2012-03-13 21:00:00,27.275,44.0,244.0,0,0.0,56.0,200.0,1.0,23.78,1.0,7.0015,1.0,1.0,189.94302245197343,5.501258210544727,5.2519750717730505
2012-03-13 22:00:00,26.515,24.0,170.0,0,0.0,60.0,146.0,1.0,22.96,1.0,6.0032,1.0,1.0,141.87365405217878,5.14166355650266,4.96196070161341
2012-03-13 23:00:00,26.515,8.0,87.0,0,0.0,56.0,79.0,1.0,22.96,1.0,8.9981,1.0,1.0,90.53074322651,4.477336814478207,4.5166749073955135
2012-03-14 00:00:00,25.76,5.0,39.0,0,0.0,60.0,34.0,1.0,22.14,1.0,7.0015,1.0,1.0,37.76537608397362,3.6888794541139363,3.657527479261257
2012-03-14 01:00:00,25.0,2.0,27.0,0,0.0,63.0,25.0,1.0,21.32,1.0,6.0032,1.0,1.0,16.57349219700057,3.332204510175204,2.8663916415270436
2012-03-14 02:00:00,24.24,0.0,2.0,0,0.0,68.0,2.0,1.0,20.5,1.0,12.998,1.0,1.0,8.96265803897157,1.0986122886681098,2.2988439073753613
2012-03-14 03:00:00,23.485,1.0,4.0,0,0.0,72.0,3.0,1.0,19.68,1.0,12.998,1.0,1.0,5.229300631522013,1.6094379124341003,1.8292640683152779
2012-03-14 04:00:00,23.485,1.0,5.0,0,0.0,67.0,4.0,1.0,19.68,1.0,6.0032,1.0,1.0,5.732620022867483,1.791759469228055,1.9069643729294095
2012-03-14 05:00:00,21.97,2.0,27.0,0,0.0,82.0,25.0,1.0,18.04,1.0,8.9981,1.0,1.0,24.782980000055517,3.332204510175204,3.249714584316103
2012-03-14 06:00:00,21.97,1.0,121.0,0,0.0,82.0,120.0,1.0,18.04,1.0,6.0032,1.0,1.0,105.9563238843146,4.804021044733257,4.672420563133448
2012-03-14 07:00:00,21.97,20.0,368.0,0,0.0,82.0,348.0,1.0,18.04,1.0,7.0015,1.0,1.0,300.1454121012616,5.910796644040527,5.707593244777175
2012-03-14 08:00:00,21.97,34.0,662.0,0,0.0,82.0,628.0,1.0,18.04,1.0,0.0,1.0,1.0,516.0928113630239,6.4967749901858625,6.248222377474224
2012-03-14 09:00:00,25.0,26.0,351.0,0,0.0,68.0,325.0,1.0,21.32,1.0,0.0,1.0,1.0,266.55576213867806,5.863631175598097,5.589328001205193
2012-03-14 10:00:00,26.515,38.0,188.0,0,0.0,56.0,150.0,1.0,22.96,1.0,7.0015,1.0,1.0,141.79458692543287,5.241747015059643,4.961407142502364
2012-03-14 11:00:00,31.06,65.0,220.0,0,0.0,41.0,155.0,1.0,25.42,2.0,11.0014,1.0,1.0,164.17858542319078,5.3981627015177525,5.1070272244955
2012-03-14 12:00:00,31.06,55.0,267.0,0,0.0,29.0,212.0,1.0,26.24,2.0,0.0,1.0,1.0,210.6365124781922,5.5909869805108565,5.354870239343137
2012-03-14 13:00:00,31.06,57.0,254.0,0,0.0,27.0,197.0,1.0,27.06,1.0,15.0013,1.0,1.0,209.32874747739942,5.541263545158426,5.348671770833831
2012-03-14 14:00:00,31.82,61.0,224.0,0,0.0,23.0,163.0,1.0,28.7,1.0,22.0028,1.0,1.0,191.194181770583,5.41610040220442,5.258506224332848
2012-03-14 15:00:00,31.82,86.0,283.0,0,0.0,24.0,197.0,1.0,28.7,1.0,0.0,1.0,1.0,208.54106638745085,5.648974238161206,5.344919741095084
2012-03-14 16:00:00,31.82,78.0,356.0,0,0.0,25.0,278.0,1.0,29.52,1.0,12.998,1.0,1.0,305.07722612840763,5.877735781779639,5.723837443080333
2012-03-14 17:00:00,31.82,140.0,782.0,0,0.0,28.0,642.0,1.0,28.7,1.0,6.0032,1.0,1.0,558.4771865989444,6.663132695990803,6.327002752298589
2012-03-14 18:00:00,31.82,102.0,749.0,0,0.0,32.0,647.0,1.0,28.7,1.0,0.0,1.0,1.0,518.253274416625,6.620073206530356,6.2523917687866515
2012-03-14 19:00:00,31.06,70.0,472.0,0,0.0,33.0,402.0,1.0,26.24,1.0,11.0014,1.0,1.0,362.4027436728941,6.159095388491933,5.895511705941534
2012-03-14 20:00:00,31.06,44.0,330.0,0,0.0,35.0,286.0,1.0,25.42,1.0,7.0015,1.0,1.0,257.4542804267556,5.802118375377063,5.554718813419219
2012-03-14 21:00:00,31.06,47.0,288.0,0,0.0,40.0,241.0,1.0,24.6,1.0,6.0032,1.0,1.0,191.8077234486508,5.666426688112432,5.261693440755058
2012-03-14 22:00:00,25.0,43.0,202.0,0,0.0,55.0,159.0,1.0,21.32,1.0,8.9981,1.0,1.0,143.26645037972088,5.313205979041787,4.971661939646686
2012-03-14 23:00:00,26.515,19.0,91.0,0,0.0,43.0,72.0,1.0,22.96,1.0,11.0014,1.0,1.0,91.41949799594143,4.5217885770490405,4.526337973658719
2012-03-15 00:00:00,25.76,14.0,60.0,0,0.0,49.0,46.0,1.0,22.14,1.0,8.9981,1.0,1.0,38.13232502813432,4.110873864173311,3.666948852502994
2012-03-15 01:00:00,24.24,15.0,23.0,0,0.0,59.0,8.0,1.0,20.5,1.0,7.0015,1.0,1.0,16.734529265696032,3.1780538303479458,2.8755135452004175
2012-03-15 02:00:00,24.24,14.0,19.0,0,0.0,59.0,5.0,1.0,20.5,1.0,0.0,1.0,1.0,9.049744101532184,2.995732273553991,2.3075471716467977
2012-03-15 03:00:00,24.24,0.0,7.0,0,0.0,63.0,7.0,1.0,20.5,1.0,0.0,1.0,1.0,5.280111361995584,2.0794415416798357,1.8373877131247276
2012-03-15 04:00:00,21.97,11.0,14.0,0,0.0,77.0,3.0,1.0,18.04,1.0,7.0015,1.0,1.0,5.78832127842994,2.70805020110221,1.9152036766040172
2012-03-15 05:00:00,22.725,2.0,26.0,0,0.0,67.0,24.0,1.0,18.86,1.0,0.0,1.0,1.0,25.023784919459864,3.295836866004329,3.259010924437384
2012-03-15 06:00:00,21.97,4.0,117.0,0,0.0,72.0,113.0,1.0,18.04,1.0,6.0032,1.0,1.0,106.98585318358717,4.770684624465665,4.682000229503546
2012-03-15 07:00:00,21.97,14.0,381.0,0,0.0,72.0,367.0,1.0,18.04,1.0,6.0032,1.0,1.0,303.0617882501536,5.945420608606575,5.717230931576445
2012-03-15 08:00:00,21.97,21.0,623.0,0,0.0,77.0,602.0,1.0,18.04,1.0,7.0015,1.0,1.0,521.1074499514889,6.436150368369428,6.257873409518857
2012-03-15 09:00:00,23.485,30.0,315.0,0,0.0,77.0,285.0,1.0,19.68,1.0,6.0032,1.0,1.0,269.1457629706371,5.755742213586912,5.598961676179062
2012-03-15 10:00:00,25.0,34.0,164.0,0,0.0,68.0,130.0,1.0,21.32,1.0,7.0015,1.0,1.0,143.17234028989813,5.10594547390058,4.971009391541462
2012-03-15 11:00:00,26.515,60.0,211.0,0,0.0,60.0,151.0,1.0,22.96,1.0,8.9981,1.0,1.0,165.77383389737196,5.356586274672012,5.116638606500213
2012-03-15 12:00:00,31.06,59.0,265.0,0,0.0,50.0,206.0,1.0,25.42,2.0,8.9981,1.0,1.0,212.68317145184307,5.583496308781699,5.364494410753727
2012-03-15 13:00:00,31.06,62.0,273.0,0,0.0,41.0,211.0,1.0,27.06,2.0,6.0032,1.0,1.0,211.36269949467882,5.6131281063880705,5.3582956595139315
2012-03-15 14:00:00,32.575,81.0,258.0,0,0.0,30.0,177.0,1.0,29.52,2.0,7.0015,1.0,1.0,193.05192847948328,5.556828061699537,5.2681257958200725
2012-03-15 15:00:00,32.575,100.0,287.0,0,0.0,32.0,187.0,1.0,29.52,1.0,15.0013,1.0,1.0,210.56736486664158,5.662960480135946,5.35454345778055
2012-03-15 16:00:00,32.575,95.0,426.0,0,0.0,37.0,331.0,1.0,29.52,1.0,26.0027,1.0,1.0,308.0415224660469,6.056784013228625,5.73347564478275
2012-03-15 17:00:00,31.82,79.0,713.0,0,0.0,39.0,634.0,1.0,28.7,1.0,16.9979,1.0,1.0,563.903654840771,6.570882962339584,6.3366551942001275
2012-03-15 18:00:00,31.06,98.0,746.0,0,0.0,44.0,648.0,1.0,27.06,1.0,19.0012,1.0,1.0,523.2889052397405,6.616065185132817,6.262042878263115
2012-03-15 19:00:00,31.06,72.0,425.0,0,0.0,50.0,353.0,1.0,26.24,2.0,12.998,1.0,1.0,365.92404593282686,6.054439346269371,5.9051548673244385
2012-03-15 20:00:00,27.275,60.0,330.0,0,0.0,60.0,270.0,1.0,23.78,2.0,23.9994,1.0,1.0,259.9558463098064,5.802118375377063,5.564351221784832
2012-03-15 21:00:00,25.76,36.0,243.0,0,0.0,68.0,207.0,1.0,22.14,1.0,19.0012,1.0,1.0,193.67143166235553,5.497168225293202,5.2713131715781225
2012-03-15 22:00:00,25.0,32.0,169.0,0,0.0,68.0,137.0,1.0,21.32,1.0,8.9981,1.0,1.0,144.65850517042637,5.135798437050262,4.981264876279512
2012-03-15 23:00:00,23.485,12.0,97.0,0,0.0,72.0,85.0,1.0,19.68,1.0,12.998,1.0,1.0,92.3077795846305,4.584967478670572,4.535903486849097
2012-03-16 00:00:00,21.97,8.0,57.0,0,0.0,77.0,49.0,1.0,18.04,1.0,16.9979,1.0,1.0,38.49876688741804,4.060443010546419,3.6762694533797333
2012-03-16 01:00:00,21.21,4.0,26.0,0,0.0,82.0,22.0,1.0,17.22,2.0,22.0028,1.0,1.0,16.89534379808647,3.295836866004329,2.8845405559969213
2012-03-16 02:00:00,21.21,0.0,4.0,0,0.0,82.0,4.0,1.0,17.22,2.0,12.998,1.0,1.0,9.136709820306494,1.6094379124341003,2.316163470194591
2012-03-16 03:00:00,20.455,0.0,3.0,0,0.0,87.0,3.0,1.0,16.4,2.0,19.0012,1.0,1.0,5.330851877379507,1.3862943611198906,1.8454348048863793
2012-03-16 04:00:00,20.455,0.0,3.0,0,0.0,87.0,3.0,1.0,16.4,2.0,16.9979,1.0,1.0,5.843945560711035,1.3862943611198906,1.9233644016895788
2012-03-16 05:00:00,20.455,2.0,32.0,0,0.0,87.0,30.0,1.0,16.4,2.0,15.0013,1.0,1.0,25.264257071772562,3.4965075614664802,3.2682089681415114
2012-03-16 06:00:00,20.455,3.0,99.0,0,0.0,87.0,96.0,1.0,16.4,2.0,11.0014,1.0,1.0,108.01395978156471,4.605170185988092,4.691475945419206
2012-03-16 07:00:00,20.455,13.0,278.0,0,0.0,87.0,265.0,1.0,16.4,2.0,12.998,1.0,1.0,305.97413427369924,5.631211781821365,5.726763490857566
2012-03-16 08:00:00,20.455,28.0,562.0,0,0.0,87.0,534.0,1.0,16.4,2.0,15.0013,1.0,1.0,526.1151588364293,6.333279628139691,6.267419042386028
2012-03-16 09:00:00,21.21,35.0,312.0,0,0.0,82.0,277.0,1.0,17.22,2.0,0.0,1.0,1.0,271.732184693638,5.746203190540153,5.608490305233028
2012-03-16 10:00:00,20.455,44.0,180.0,0,0.0,87.0,136.0,1.0,16.4,2.0,6.0032,1.0,1.0,144.54818974400624,5.198497031265826,4.980507232766341
2012-03-16 11:00:00,21.97,40.0,207.0,0,0.0,77.0,167.0,1.0,18.04,2.0,0.0,1.0,1.0,167.36687790581163,5.337538079701318,5.126145395442677
2012-03-16 12:00:00,21.97,72.0,294.0,0,0.0,82.0,222.0,1.0,18.04,2.0,8.9981,1.0,1.0,214.72700215788237,5.68697535633982,5.374013729416929
2012-03-16 13:00:00,22.725,52.0,260.0,0,0.0,77.0,208.0,1.0,18.86,2.0,6.0032,1.0,1.0,213.39384080402493,5.564520407322694,5.367814701190834
2012-03-16 14:00:00,23.485,56.0,202.0,0,0.0,72.0,146.0,1.0,19.68,2.0,0.0,1.0,1.0,194.90710797766852,5.313205979041787,5.2776406079965374
2012-03-16 15:00:00,22.725,19.0,107.0,0,0.0,82.0,88.0,1.0,18.86,3.0,7.0015,1.0,1.0,212.59086321428433,4.68213122712422,5.36406233095713
2012-03-16 16:00:00,23.485,18.0,129.0,0,0.0,77.0,111.0,1.0,19.68,3.0,0.0,1.0,1.0,311.0017224576751,4.867534450455582,5.74300870849192
2012-03-16 17:00:00,23.485,23.0,258.0,0,0.0,82.0,235.0,1.0,19.68,3.0,6.0032,1.0,1.0,569.3226242737725,5.556828061699537,6.346202208204616
2012-03-16 18:00:00,23.485,31.0,408.0,0,0.0,82.0,377.0,1.0,19.68,3.0,6.0032,1.0,1.0,528.3175773502692,6.013715156042802,6.271588586984885
2012-03-16 19:00:00,22.725,23.0,296.0,0,0.0,88.0,273.0,1.0,18.86,2.0,0.0,1.0,1.0,369.4404821231015,5.6937321388027,5.914692789788916
2012-03-16 20:00:00,22.725,31.0,235.0,0,0.0,88.0,204.0,1.0,18.86,1.0,0.0,1.0,1.0,262.45395529170446,5.4638318050256105,5.573878609986148
2012-03-16 21:00:00,21.97,8.0,152.0,0,0.0,94.0,144.0,1.0,18.04,2.0,0.0,1.0,1.0,195.53256442717205,5.030437921392435,5.280828139854581
2012-03-16 22:00:00,21.97,16.0,148.0,0,0.0,94.0,132.0,1.0,18.04,2.0,0.0,1.0,1.0,146.04863628770664,5.003946305945459,4.990763391156979
2012-03-16 23:00:00,21.97,22.0,126.0,0,0.0,94.0,104.0,1.0,18.04,2.0,0.0,1.0,1.0,93.19483366151637,4.844187086458591,4.545365335720735
2012-03-17 00:00:00,21.97,13.0,100.0,0,0.0,94.0,87.0,1.0,18.04,2.0,6.0032,0.0,0.0,105.3158682034636,4.61512051684126,4.666414551756164
2012-03-17 01:00:00,21.97,12.0,69.0,0,0.0,94.0,57.0,1.0,18.04,2.0,0.0,0.0,0.0,81.36256603066593,4.248495242049359,4.411131037947505
2012-03-17 02:00:00,21.97,10.0,42.0,0,0.0,88.0,32.0,1.0,18.04,2.0,0.0,0.0,0.0,61.384073208486306,3.7612001156935624,4.133310005753375
2012-03-17 03:00:00,21.97,2.0,26.0,0,0.0,88.0,24.0,1.0,18.04,2.0,0.0,0.0,0.0,29.398394836516093,3.295836866004329,3.41438980558774
2012-03-17 04:00:00,21.21,0.0,2.0,0,0.0,94.0,2.0,1.0,17.22,2.0,0.0,0.0,0.0,9.692257768069188,1.0986122886681098,2.3695199064848693
2012-03-17 05:00:00,21.21,5.0,8.0,0,0.0,94.0,3.0,1.0,17.22,2.0,6.0032,0.0,0.0,9.78065639427003,2.1972245773362196,2.3777534536336264
2012-03-17 06:00:00,21.21,1.0,30.0,0,0.0,94.0,29.0,1.0,17.22,2.0,12.998,0.0,0.0,19.84295283635342,3.4339872044851463,3.0370158976518793
2012-03-17 07:00:00,20.455,29.0,86.0,0,0.0,100.0,57.0,1.0,16.4,2.0,8.9981,0.0,0.0,46.930762339552146,4.465908118654584,3.86975751831424
2012-03-17 08:00:00,21.21,63.0,218.0,0,0.0,94.0,155.0,1.0,17.22,2.0,7.0015,0.0,0.0,114.82419890155539,5.389071729816501,4.752073514823412
2012-03-17 09:00:00,21.97,104.0,321.0,0,0.0,88.0,217.0,1.0,18.04,2.0,6.0032,0.0,0.0,189.54547674453,5.7745515455444085,5.249890889145337
2012-03-17 10:00:00,24.24,140.0,443.0,0,0.0,77.0,303.0,1.0,20.5,2.0,6.0032,0.0,0.0,290.0762036848734,6.095824562432225,5.673585101222864
2012-03-17 11:00:00,25.0,226.0,585.0,0,0.0,77.0,359.0,1.0,21.32,2.0,8.9981,0.0,0.0,359.4882846430304,6.373319789577012,5.887459458674147
2012-03-17 12:00:00,26.515,286.0,651.0,0,0.0,68.0,365.0,1.0,22.96,1.0,11.0014,0.0,0.0,423.868173238501,6.480044561926653,6.051778940193168
2012-03-17 13:00:00,30.305,286.0,686.0,0,0.0,60.0,400.0,1.0,24.6,1.0,7.0015,0.0,0.0,435.8560681338692,6.532334292222349,6.079603777305451
2012-03-17 14:00:00,31.06,352.0,690.0,0,0.0,53.0,338.0,1.0,25.42,1.0,6.0032,0.0,0.0,427.153936178291,6.53813982376767,6.059482794886186
2012-03-17 15:00:00,31.06,357.0,679.0,0,0.0,53.0,322.0,1.0,26.24,1.0,8.9981,0.0,0.0,424.8824731407487,6.522092798170152,6.0541634235600705
2012-03-17 16:00:00,31.06,367.0,685.0,0,0.0,50.0,318.0,1.0,26.24,1.0,0.0,0.0,0.0,413.5904477219235,6.530877627725885,6.027291159991744
2012-03-17 17:00:00,31.06,291.0,648.0,0,0.0,50.0,357.0,1.0,26.24,1.0,8.9981,0.0,0.0,372.33949906413847,6.47543271670409,5.922488190835025
2012-03-17 18:00:00,31.06,221.0,560.0,0,0.0,57.0,339.0,1.0,25.42,1.0,19.9995,0.0,0.0,317.06760219665284,6.329720905522696,5.762263945711142
2012-03-17 19:00:00,27.275,155.0,417.0,0,0.0,64.0,262.0,1.0,23.78,1.0,19.0012,0.0,0.0,259.11427855759746,6.035481432524756,5.561121067363068
2012-03-17 20:00:00,26.515,89.0,271.0,0,0.0,64.0,182.0,1.0,22.96,1.0,12.998,0.0,0.0,197.14941847623493,5.605802066295998,5.289021384866732
2012-03-17 21:00:00,25.76,54.0,223.0,0,0.0,68.0,169.0,1.0,22.14,1.0,11.0014,0.0,0.0,160.54305483388197,5.4116460518550396,5.084771700531656
2012-03-17 22:00:00,25.76,58.0,211.0,0,0.0,68.0,153.0,1.0,22.14,1.0,0.0,0.0,0.0,133.82630260170623,5.356586274672012,4.903987302602217
2012-03-17 23:00:00,24.24,34.0,185.0,0,0.0,77.0,151.0,1.0,20.5,1.0,11.0014,0.0,0.0,99.49229143306033,5.225746673713202,4.610081022398766
2012-03-18 00:00:00,22.725,27.0,107.0,0,0.0,88.0,80.0,1.0,18.86,1.0,12.998,0.0,0.0,106.30355985995192,4.68213122712422,4.675661825786709
2012-03-18 01:00:00,22.725,25.0,113.0,0,0.0,82.0,88.0,1.0,18.86,1.0,8.9981,0.0,0.0,82.12561464802829,4.736198448394496,4.4203528932106755
2012-03-18 02:00:00,22.725,15.0,56.0,0,0.0,82.0,41.0,1.0,18.86,2.0,7.0015,0.0,0.0,61.95975603751792,4.04305126783455,4.142495729221048
2012-03-18 03:00:00,21.97,3.0,18.0,0,0.0,88.0,15.0,1.0,18.04,2.0,8.9981,0.0,0.0,29.674103994020065,2.9444389791664403,3.4234187805214673
2012-03-18 04:00:00,21.21,6.0,14.0,0,0.0,94.0,8.0,1.0,17.22,2.0,11.0014,0.0,0.0,9.783155391507679,2.70805020110221,2.3779852305823086
2012-03-18 05:00:00,20.455,0.0,6.0,0,0.0,94.0,6.0,1.0,16.4,2.0,7.0015,0.0,0.0,9.87238305313341,1.9459101490553132,2.3862259092242577
2012-03-18 06:00:00,20.455,2.0,11.0,0,0.0,94.0,9.0,1.0,16.4,2.0,7.0015,0.0,0.0,20.02904747993262,2.4849066497880004,3.045904695295233
2012-03-18 07:00:00,21.21,17.0,42.0,0,0.0,88.0,25.0,1.0,17.22,3.0,11.0014,0.0,0.0,47.37089660598444,3.7612001156935624,3.8788983230696368
2012-03-18 08:00:00,21.21,25.0,96.0,0,0.0,88.0,71.0,1.0,17.22,2.0,7.0015,0.0,0.0,115.90106324453284,4.574710978503383,4.76132796377056
2012-03-18 09:00:00,21.21,65.0,178.0,0,0.0,88.0,113.0,1.0,17.22,2.0,6.0032,0.0,0.0,191.3231052168509,5.187385805840755,5.25917679731077
2012-03-18 10:00:00,21.21,139.0,351.0,0,0.0,88.0,212.0,1.0,17.22,2.0,7.0015,0.0,0.0,292.7966469667144,5.863631175598097,5.682887851035831
2012-03-18 11:00:00,21.97,129.0,368.0,0,0.0,82.0,239.0,1.0,18.04,2.0,11.0014,0.0,0.0,362.8597004173491,5.910796644040527,5.896768354922386
2012-03-18 12:00:00,21.97,222.0,503.0,0,0.0,88.0,281.0,1.0,18.04,2.0,8.9981,0.0,0.0,427.8433677205881,6.222576268071369,6.061091742050637
2012-03-18 13:00:00,22.725,198.0,544.0,0,0.0,82.0,346.0,1.0,18.86,2.0,11.0014,0.0,0.0,439.94368958417095,6.300785794663244,6.088917179276284
2012-03-18 14:00:00,24.24,218.0,521.0,0,0.0,77.0,303.0,1.0,20.5,2.0,6.0032,0.0,0.0,431.15994577586054,6.257667587882639,6.068795764571927
2012-03-18 15:00:00,25.76,240.0,554.0,0,0.0,68.0,314.0,1.0,22.14,1.0,6.0032,0.0,0.0,428.86718010720983,6.318968113746434,6.063476277501678
2012-03-18 16:00:00,25.76,229.0,541.0,0,0.0,73.0,312.0,1.0,22.14,1.0,6.0032,0.0,0.0,417.46925384474844,6.295266001439646,6.036603419715124
2012-03-18 17:00:00,26.515,233.0,541.0,0,0.0,64.0,308.0,1.0,22.96,1.0,6.0032,0.0,0.0,375.8314383405276,6.295266001439646,5.9317979743080205
2012-03-18 18:00:00,26.515,165.0,459.0,0,0.0,64.0,294.0,1.0,22.96,1.0,11.0014,0.0,0.0,320.04118092296005,6.131226489483141,5.771569404381251
2012-03-18 19:00:00,26.515,118.0,352.0,0,0.0,64.0,234.0,1.0,22.96,1.0,11.0014,0.0,0.0,261.5443493092709,5.8664680569332965,5.57042001751088
2012-03-18 20:00:00,25.0,59.0,198.0,0,0.0,77.0,139.0,1.0,21.32,1.0,8.9981,0.0,0.0,198.9983595620579,5.293304824724492,5.298309164324688
2012-03-18 21:00:00,25.0,44.0,173.0,0,0.0,72.0,129.0,1.0,21.32,1.0,6.0032,0.0,0.0,162.0486877311034,5.159055299214529,5.094048853942305
2012-03-18 22:00:00,24.24,21.0,100.0,0,0.0,77.0,79.0,1.0,20.5,1.0,7.0015,0.0,0.0,135.08137579013615,4.61512051684126,4.91325305819329
2012-03-18 23:00:00,23.485,7.0,46.0,0,0.0,82.0,39.0,1.0,19.68,1.0,11.0014,0.0,0.0,100.42536740546264,3.8501476017100584,4.6193232315208785
2012-03-19 00:00:00,23.485,4.0,23.0,0,0.0,82.0,19.0,1.0,19.68,1.0,7.0015,1.0,1.0,39.59190511160931,3.1780538303479458,3.7035686652411
2012-03-19 01:00:00,22.725,0.0,15.0,0,0.0,88.0,15.0,1.0,18.86,1.0,7.0015,1.0,1.0,17.375072049397737,2.772588722239781,2.9109949661468724
2012-03-19 02:00:00,22.725,1.0,8.0,0,0.0,88.0,7.0,1.0,18.86,1.0,11.0014,1.0,1.0,9.39613856453427,2.1972245773362196,2.3414344453297287
2012-03-19 03:00:00,22.725,0.0,2.0,0,0.0,88.0,2.0,1.0,18.86,1.0,6.0032,1.0,1.0,5.4822166723015435,1.0986122886681098,1.8690625309273619
2012-03-19 04:00:00,21.97,0.0,3.0,0,0.0,94.0,3.0,1.0,18.04,1.0,0.0,1.0,1.0,6.009879194148886,1.3862943611198906,1.9473204675383573
2012-03-19 05:00:00,21.97,0.0,31.0,0,0.0,94.0,31.0,1.0,18.04,1.0,0.0,1.0,1.0,25.981613167662868,3.4657359027997265,3.295155640232469
2012-03-19 06:00:00,22.725,2.0,120.0,0,0.0,88.0,118.0,1.0,18.86,1.0,8.9981,1.0,1.0,111.08092004366274,4.795790545596741,4.719221110807182
2012-03-19 07:00:00,22.725,25.0,354.0,0,0.0,88.0,329.0,1.0,18.86,1.0,12.998,1.0,1.0,314.6619975179041,5.872117789475416,5.754672013018619
2012-03-19 08:00:00,22.725,16.0,579.0,0,0.0,88.0,563.0,1.0,18.86,1.0,7.0015,1.0,1.0,541.053730560879,6.363028103540465,6.295365130402368
2012-03-19 09:00:00,24.24,55.0,331.0,0,0.0,72.0,276.0,1.0,20.5,1.0,11.0014,1.0,1.0,279.4477782527838,5.805134968916488,5.6363875338433935
2012-03-19 10:00:00,25.0,56.0,184.0,0,0.0,72.0,128.0,1.0,21.32,1.0,8.9981,1.0,1.0,148.65250695263003,5.220355825078324,5.008315986264173
2012-03-19 11:00:00,26.515,56.0,201.0,0,0.0,68.0,145.0,1.0,22.96,1.0,11.0014,1.0,1.0,172.1191114575358,5.308267697401205,5.153979863121469
2012-03-19 12:00:00,30.305,71.0,282.0,0,0.0,64.0,211.0,1.0,24.6,1.0,16.9979,1.0,1.0,220.82398429009436,5.645446897643238,5.401884203831596
2012-03-19 13:00:00,30.305,69.0,263.0,0,0.0,61.0,194.0,1.0,25.42,1.0,16.9979,1.0,1.0,219.45296900602722,5.575949103146316,5.39568437964715
2012-03-19 14:00:00,31.06,60.0,260.0,0,0.0,57.0,200.0,1.0,26.24,2.0,12.998,1.0,1.0,200.4413218531419,5.564520407322694,5.305498132293678
2012-03-19 15:00:00,31.06,97.0,286.0,0,0.0,57.0,189.0,1.0,26.24,1.0,15.0013,1.0,1.0,218.62719158222748,5.659482215759621,5.3919315252040985
